,Datum,Weekday,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,AverageTemp,Temp_Deviation,Temp_vs_Avg,Weather_Impression,Is_Holiday
11417,2012-08-08,Wednesday,4.0,17.9,16,80.0,,Brot,,0.0,20.30767955801105,-2.4076795580110506,Significantly colder,very bad,0
11418,2012-08-08,Wednesday,4.0,17.9,16,80.0,,Brötchen,,0.0,20.30767955801105,-2.4076795580110506,Significantly colder,very bad,0
11419,2012-08-08,Wednesday,4.0,17.9,16,80.0,,Croissant,,0.0,20.30767955801105,-2.4076795580110506,Significantly colder,very bad,0
11420,2012-08-08,Wednesday,4.0,17.9,16,80.0,,Konditorei,,0.0,20.30767955801105,-2.4076795580110506,Significantly colder,very bad,0
11421,2012-08-08,Wednesday,4.0,17.9,16,80.0,,Kuchen,,0.0,20.30767955801105,-2.4076795580110506,Significantly colder,very bad,0
11422,2012-08-08,Wednesday,4.0,17.9,16,80.0,,Saisonbrot,,0.0,20.30767955801105,-2.4076795580110506,Significantly colder,very bad,0
219,2012-08-08,Wednesday,4.0,17.9,16,80.0,,,,0.0,20.30767955801105,-2.4076795580110506,Significantly colder,very bad,0
11423,2012-08-09,Thursday,5.0,18.35,12,0.0,,Brot,,0.0,20.30767955801105,-1.957679558011048,Significantly colder,very good,0
11424,2012-08-09,Thursday,5.0,18.35,12,0.0,,Brötchen,,0.0,20.30767955801105,-1.957679558011048,Significantly colder,very good,0
11425,2012-08-09,Thursday,5.0,18.35,12,0.0,,Croissant,,0.0,20.30767955801105,-1.957679558011048,Significantly colder,very good,0
11426,2012-08-09,Thursday,5.0,18.35,12,0.0,,Konditorei,,0.0,20.30767955801105,-1.957679558011048,Significantly colder,very good,0
11427,2012-08-09,Thursday,5.0,18.35,12,0.0,,Kuchen,,0.0,20.30767955801105,-1.957679558011048,Significantly colder,very good,0
11428,2012-08-09,Thursday,5.0,18.35,12,0.0,,Saisonbrot,,0.0,20.30767955801105,-1.957679558011048,Significantly colder,very good,0
220,2012-08-09,Thursday,5.0,18.35,12,0.0,,,,0.0,20.30767955801105,-1.957679558011048,Significantly colder,very good,0
11429,2012-08-10,Friday,6.0,17.3,14,25.0,,Brot,,0.0,20.30767955801105,-3.0076795580110485,Significantly colder,okay,0
11430,2012-08-10,Friday,6.0,17.3,14,25.0,,Brötchen,,0.0,20.30767955801105,-3.0076795580110485,Significantly colder,okay,0
11431,2012-08-10,Friday,6.0,17.3,14,25.0,,Croissant,,0.0,20.30767955801105,-3.0076795580110485,Significantly colder,okay,0
11432,2012-08-10,Friday,6.0,17.3,14,25.0,,Konditorei,,0.0,20.30767955801105,-3.0076795580110485,Significantly colder,okay,0
11433,2012-08-10,Friday,6.0,17.3,14,25.0,,Kuchen,,0.0,20.30767955801105,-3.0076795580110485,Significantly colder,okay,0
11434,2012-08-10,Friday,6.0,17.3,14,25.0,,Saisonbrot,,0.0,20.30767955801105,-3.0076795580110485,Significantly colder,okay,0
221,2012-08-10,Friday,6.0,17.3,14,25.0,,,,0.0,20.30767955801105,-3.0076795580110485,Significantly colder,okay,0
11435,2012-08-11,Saturday,2.0,18.85,10,0.0,,Brot,,0.0,20.30767955801105,-1.4576795580110478,Slightly colder,very good,0
11436,2012-08-11,Saturday,2.0,18.85,10,0.0,,Brötchen,,0.0,20.30767955801105,-1.4576795580110478,Slightly colder,very good,0
11437,2012-08-11,Saturday,2.0,18.85,10,0.0,,Croissant,,0.0,20.30767955801105,-1.4576795580110478,Slightly colder,very good,0
11438,2012-08-11,Saturday,2.0,18.85,10,0.0,,Konditorei,,0.0,20.30767955801105,-1.4576795580110478,Slightly colder,very good,0
11439,2012-08-11,Saturday,2.0,18.85,10,0.0,,Kuchen,,0.0,20.30767955801105,-1.4576795580110478,Slightly colder,very good,0
11440,2012-08-11,Saturday,2.0,18.85,10,0.0,,Saisonbrot,,0.0,20.30767955801105,-1.4576795580110478,Slightly colder,very good,0
222,2012-08-11,Saturday,2.0,18.85,10,0.0,,,,0.0,20.30767955801105,-1.4576795580110478,Slightly colder,very good,0
11441,2012-08-12,Sunday,1.0,19.79,12,0.0,,Brot,,0.0,20.30767955801105,-0.51767955801105,Slightly colder,very good,0
11442,2012-08-12,Sunday,1.0,19.79,12,0.0,,Brötchen,,0.0,20.30767955801105,-0.51767955801105,Slightly colder,very good,0
11443,2012-08-12,Sunday,1.0,19.79,12,0.0,,Croissant,,0.0,20.30767955801105,-0.51767955801105,Slightly colder,very good,0
11444,2012-08-12,Sunday,1.0,19.79,12,0.0,,Konditorei,,0.0,20.30767955801105,-0.51767955801105,Slightly colder,very good,0
11445,2012-08-12,Sunday,1.0,19.79,12,0.0,,Kuchen,,0.0,20.30767955801105,-0.51767955801105,Slightly colder,very good,0
11446,2012-08-12,Sunday,1.0,19.79,12,0.0,,Saisonbrot,,0.0,20.30767955801105,-0.51767955801105,Slightly colder,very good,0
223,2012-08-12,Sunday,1.0,19.79,12,0.0,,,,0.0,20.30767955801105,-0.51767955801105,Slightly colder,very good,0
11447,2012-08-13,Monday,2.0,20.04,14,0.0,,Brot,,0.0,19.92044198895028,0.1195580110497225,Normal,very good,0
11448,2012-08-13,Monday,2.0,20.04,14,0.0,,Brötchen,,0.0,19.92044198895028,0.1195580110497225,Normal,very good,0
11449,2012-08-13,Monday,2.0,20.04,14,0.0,,Croissant,,0.0,19.92044198895028,0.1195580110497225,Normal,very good,0
11450,2012-08-13,Monday,2.0,20.04,14,0.0,,Konditorei,,0.0,19.92044198895028,0.1195580110497225,Normal,very good,0
11451,2012-08-13,Monday,2.0,20.04,14,0.0,,Kuchen,,0.0,19.92044198895028,0.1195580110497225,Normal,very good,0
11452,2012-08-13,Monday,2.0,20.04,14,0.0,,Saisonbrot,,0.0,19.92044198895028,0.1195580110497225,Normal,very good,0
224,2012-08-13,Monday,2.0,20.04,14,0.0,,,,0.0,19.92044198895028,0.1195580110497225,Normal,very good,0
11453,2012-08-14,Tuesday,2.0,20.16,12,0.0,,Brot,,0.0,19.92044198895028,0.2395580110497235,Normal,very good,0
11454,2012-08-14,Tuesday,2.0,20.16,12,0.0,,Brötchen,,0.0,19.92044198895028,0.2395580110497235,Normal,very good,0
11455,2012-08-14,Tuesday,2.0,20.16,12,0.0,,Croissant,,0.0,19.92044198895028,0.2395580110497235,Normal,very good,0
11456,2012-08-14,Tuesday,2.0,20.16,12,0.0,,Konditorei,,0.0,19.92044198895028,0.2395580110497235,Normal,very good,0
11457,2012-08-14,Tuesday,2.0,20.16,12,0.0,,Kuchen,,0.0,19.92044198895028,0.2395580110497235,Normal,very good,0
11458,2012-08-14,Tuesday,2.0,20.16,12,0.0,,Saisonbrot,,0.0,19.92044198895028,0.2395580110497235,Normal,very good,0
225,2012-08-14,Tuesday,2.0,20.16,12,0.0,,,,0.0,19.92044198895028,0.2395580110497235,Normal,very good,0
11459,2012-08-15,Wednesday,1.0,20.4,14,0.0,,Brot,,0.0,19.92044198895028,0.4795580110497219,Normal,very good,0
11460,2012-08-15,Wednesday,1.0,20.4,14,0.0,,Brötchen,,0.0,19.92044198895028,0.4795580110497219,Normal,very good,0
11461,2012-08-15,Wednesday,1.0,20.4,14,0.0,,Croissant,,0.0,19.92044198895028,0.4795580110497219,Normal,very good,0
11462,2012-08-15,Wednesday,1.0,20.4,14,0.0,,Konditorei,,0.0,19.92044198895028,0.4795580110497219,Normal,very good,0
11463,2012-08-15,Wednesday,1.0,20.4,14,0.0,,Kuchen,,0.0,19.92044198895028,0.4795580110497219,Normal,very good,0
11464,2012-08-15,Wednesday,1.0,20.4,14,0.0,,Saisonbrot,,0.0,19.92044198895028,0.4795580110497219,Normal,very good,0
226,2012-08-15,Wednesday,1.0,20.4,14,0.0,,,,0.0,19.92044198895028,0.4795580110497219,Normal,very good,0
11465,2012-08-16,Thursday,6.0,17.32,10,63.0,,Brot,,0.0,19.92044198895028,-2.6004419889502763,Significantly colder,okay,0
11466,2012-08-16,Thursday,6.0,17.32,10,63.0,,Brötchen,,0.0,19.92044198895028,-2.6004419889502763,Significantly colder,okay,0
11467,2012-08-16,Thursday,6.0,17.32,10,63.0,,Croissant,,0.0,19.92044198895028,-2.6004419889502763,Significantly colder,okay,0
11468,2012-08-16,Thursday,6.0,17.32,10,63.0,,Konditorei,,0.0,19.92044198895028,-2.6004419889502763,Significantly colder,okay,0
11469,2012-08-16,Thursday,6.0,17.32,10,63.0,,Kuchen,,0.0,19.92044198895028,-2.6004419889502763,Significantly colder,okay,0
11470,2012-08-16,Thursday,6.0,17.32,10,63.0,,Saisonbrot,,0.0,19.92044198895028,-2.6004419889502763,Significantly colder,okay,0
227,2012-08-16,Thursday,6.0,17.32,10,63.0,,,,0.0,19.92044198895028,-2.6004419889502763,Significantly colder,okay,0
11471,2012-08-17,Friday,5.0,21.94,8,0.0,,Brot,,0.0,19.92044198895028,2.0195580110497247,Significantly warmer,very good,0
11472,2012-08-17,Friday,5.0,21.94,8,0.0,,Brötchen,,0.0,19.92044198895028,2.0195580110497247,Significantly warmer,very good,0
11473,2012-08-17,Friday,5.0,21.94,8,0.0,,Croissant,,0.0,19.92044198895028,2.0195580110497247,Significantly warmer,very good,0
11474,2012-08-17,Friday,5.0,21.94,8,0.0,,Konditorei,,0.0,19.92044198895028,2.0195580110497247,Significantly warmer,very good,0
11475,2012-08-17,Friday,5.0,21.94,8,0.0,,Kuchen,,0.0,19.92044198895028,2.0195580110497247,Significantly warmer,very good,0
11476,2012-08-17,Friday,5.0,21.94,8,0.0,,Saisonbrot,,0.0,19.92044198895028,2.0195580110497247,Significantly warmer,very good,0
228,2012-08-17,Friday,5.0,21.94,8,0.0,,,,0.0,19.92044198895028,2.0195580110497247,Significantly warmer,very good,0
11477,2012-08-18,Saturday,6.0,27.52,8,0.0,,Brot,,0.0,19.92044198895028,7.599558011049723,Significantly warmer,very good,0
11478,2012-08-18,Saturday,6.0,27.52,8,0.0,,Brötchen,,0.0,19.92044198895028,7.599558011049723,Significantly warmer,very good,0
11479,2012-08-18,Saturday,6.0,27.52,8,0.0,,Croissant,,0.0,19.92044198895028,7.599558011049723,Significantly warmer,very good,0
11480,2012-08-18,Saturday,6.0,27.52,8,0.0,,Konditorei,,0.0,19.92044198895028,7.599558011049723,Significantly warmer,very good,0
11481,2012-08-18,Saturday,6.0,27.52,8,0.0,,Kuchen,,0.0,19.92044198895028,7.599558011049723,Significantly warmer,very good,0
11482,2012-08-18,Saturday,6.0,27.52,8,0.0,,Saisonbrot,,0.0,19.92044198895028,7.599558011049723,Significantly warmer,very good,0
229,2012-08-18,Saturday,6.0,27.52,8,0.0,,,,0.0,19.92044198895028,7.599558011049723,Significantly warmer,very good,0
11483,2012-08-19,Sunday,2.0,26.88,8,0.0,,Brot,,0.0,19.92044198895028,6.959558011049722,Significantly warmer,very good,0
11484,2012-08-19,Sunday,2.0,26.88,8,0.0,,Brötchen,,0.0,19.92044198895028,6.959558011049722,Significantly warmer,very good,0
11485,2012-08-19,Sunday,2.0,26.88,8,0.0,,Croissant,,0.0,19.92044198895028,6.959558011049722,Significantly warmer,very good,0
11486,2012-08-19,Sunday,2.0,26.88,8,0.0,,Konditorei,,0.0,19.92044198895028,6.959558011049722,Significantly warmer,very good,0
11487,2012-08-19,Sunday,2.0,26.88,8,0.0,,Kuchen,,0.0,19.92044198895028,6.959558011049722,Significantly warmer,very good,0
11488,2012-08-19,Sunday,2.0,26.88,8,0.0,,Saisonbrot,,0.0,19.92044198895028,6.959558011049722,Significantly warmer,very good,0
230,2012-08-19,Sunday,2.0,26.88,8,0.0,,,,0.0,19.92044198895028,6.959558011049722,Significantly warmer,very good,0
11489,2012-08-20,Monday,3.0,26.15,16,0.0,,Brot,,0.0,19.8505291005291,6.299470899470897,Significantly warmer,very good,0
11490,2012-08-20,Monday,3.0,26.15,16,0.0,,Brötchen,,0.0,19.8505291005291,6.299470899470897,Significantly warmer,very good,0
11491,2012-08-20,Monday,3.0,26.15,16,0.0,,Croissant,,0.0,19.8505291005291,6.299470899470897,Significantly warmer,very good,0
11492,2012-08-20,Monday,3.0,26.15,16,0.0,,Konditorei,,0.0,19.8505291005291,6.299470899470897,Significantly warmer,very good,0
11493,2012-08-20,Monday,3.0,26.15,16,0.0,,Kuchen,,0.0,19.8505291005291,6.299470899470897,Significantly warmer,very good,0
11494,2012-08-20,Monday,3.0,26.15,16,0.0,,Saisonbrot,,0.0,19.8505291005291,6.299470899470897,Significantly warmer,very good,0
231,2012-08-20,Monday,3.0,26.15,16,0.0,,,,0.0,19.8505291005291,6.299470899470897,Significantly warmer,very good,0
11495,2012-08-21,Tuesday,6.0,20.81,6,0.0,,Brot,,0.0,19.8505291005291,0.9594708994708974,Slightly warmer,very good,0
11496,2012-08-21,Tuesday,6.0,20.81,6,0.0,,Brötchen,,0.0,19.8505291005291,0.9594708994708974,Slightly warmer,very good,0
11497,2012-08-21,Tuesday,6.0,20.81,6,0.0,,Croissant,,0.0,19.8505291005291,0.9594708994708974,Slightly warmer,very good,0
11498,2012-08-21,Tuesday,6.0,20.81,6,0.0,,Konditorei,,0.0,19.8505291005291,0.9594708994708974,Slightly warmer,very good,0
11499,2012-08-21,Tuesday,6.0,20.81,6,0.0,,Kuchen,,0.0,19.8505291005291,0.9594708994708974,Slightly warmer,very good,0
11500,2012-08-21,Tuesday,6.0,20.81,6,0.0,,Saisonbrot,,0.0,19.8505291005291,0.9594708994708974,Slightly warmer,very good,0
232,2012-08-21,Tuesday,6.0,20.81,6,0.0,,,,0.0,19.8505291005291,0.9594708994708974,Slightly warmer,very good,0
11501,2012-08-22,Wednesday,4.0,20.01,18,0.0,,Brot,,0.0,19.8505291005291,0.1594708994709002,Normal,very good,0
11502,2012-08-22,Wednesday,4.0,20.01,18,0.0,,Brötchen,,0.0,19.8505291005291,0.1594708994709002,Normal,very good,0
11503,2012-08-22,Wednesday,4.0,20.01,18,0.0,,Croissant,,0.0,19.8505291005291,0.1594708994709002,Normal,very good,0
11504,2012-08-22,Wednesday,4.0,20.01,18,0.0,,Konditorei,,0.0,19.8505291005291,0.1594708994709002,Normal,very good,0
11505,2012-08-22,Wednesday,4.0,20.01,18,0.0,,Kuchen,,0.0,19.8505291005291,0.1594708994709002,Normal,very good,0
11506,2012-08-22,Wednesday,4.0,20.01,18,0.0,,Saisonbrot,,0.0,19.8505291005291,0.1594708994709002,Normal,very good,0
233,2012-08-22,Wednesday,4.0,20.01,18,0.0,,,,0.0,19.8505291005291,0.1594708994709002,Normal,very good,0
11507,2012-08-23,Thursday,5.0,19.84,18,80.0,,Brot,,0.0,19.8505291005291,-0.0105291005291014,Normal,very bad,0
11508,2012-08-23,Thursday,5.0,19.84,18,80.0,,Brötchen,,0.0,19.8505291005291,-0.0105291005291014,Normal,very bad,0
11509,2012-08-23,Thursday,5.0,19.84,18,80.0,,Croissant,,0.0,19.8505291005291,-0.0105291005291014,Normal,very bad,0
11510,2012-08-23,Thursday,5.0,19.84,18,80.0,,Konditorei,,0.0,19.8505291005291,-0.0105291005291014,Normal,very bad,0
11511,2012-08-23,Thursday,5.0,19.84,18,80.0,,Kuchen,,0.0,19.8505291005291,-0.0105291005291014,Normal,very bad,0
11512,2012-08-23,Thursday,5.0,19.84,18,80.0,,Saisonbrot,,0.0,19.8505291005291,-0.0105291005291014,Normal,very bad,0
234,2012-08-23,Thursday,5.0,19.84,18,80.0,,,,0.0,19.8505291005291,-0.0105291005291014,Normal,very bad,0
11513,2012-08-24,Friday,7.0,16.26,4,61.0,,Brot,,0.0,19.8505291005291,-3.5905291005291,Significantly colder,okay,0
11514,2012-08-24,Friday,7.0,16.26,4,61.0,,Brötchen,,0.0,19.8505291005291,-3.5905291005291,Significantly colder,okay,0
11515,2012-08-24,Friday,7.0,16.26,4,61.0,,Croissant,,0.0,19.8505291005291,-3.5905291005291,Significantly colder,okay,0
11516,2012-08-24,Friday,7.0,16.26,4,61.0,,Konditorei,,0.0,19.8505291005291,-3.5905291005291,Significantly colder,okay,0
11517,2012-08-24,Friday,7.0,16.26,4,61.0,,Kuchen,,0.0,19.8505291005291,-3.5905291005291,Significantly colder,okay,0
11518,2012-08-24,Friday,7.0,16.26,4,61.0,,Saisonbrot,,0.0,19.8505291005291,-3.5905291005291,Significantly colder,okay,0
235,2012-08-24,Friday,7.0,16.26,4,61.0,,,,0.0,19.8505291005291,-3.5905291005291,Significantly colder,okay,0
11519,2012-08-25,Saturday,6.0,18.86,8,80.0,,Brot,,0.0,19.8505291005291,-0.990529100529102,Slightly colder,very bad,0
11520,2012-08-25,Saturday,6.0,18.86,8,80.0,,Brötchen,,0.0,19.8505291005291,-0.990529100529102,Slightly colder,very bad,0
11521,2012-08-25,Saturday,6.0,18.86,8,80.0,,Croissant,,0.0,19.8505291005291,-0.990529100529102,Slightly colder,very bad,0
11522,2012-08-25,Saturday,6.0,18.86,8,80.0,,Konditorei,,0.0,19.8505291005291,-0.990529100529102,Slightly colder,very bad,0
11523,2012-08-25,Saturday,6.0,18.86,8,80.0,,Kuchen,,0.0,19.8505291005291,-0.990529100529102,Slightly colder,very bad,0
11524,2012-08-25,Saturday,6.0,18.86,8,80.0,,Saisonbrot,,0.0,19.8505291005291,-0.990529100529102,Slightly colder,very bad,0
236,2012-08-25,Saturday,6.0,18.86,8,80.0,,,,0.0,19.8505291005291,-0.990529100529102,Slightly colder,very bad,0
11525,2012-08-26,Sunday,6.0,17.32,14,95.0,,Brot,,0.0,19.8505291005291,-2.530529100529101,Significantly colder,very bad,0
11526,2012-08-26,Sunday,6.0,17.32,14,95.0,,Brötchen,,0.0,19.8505291005291,-2.530529100529101,Significantly colder,very bad,0
11527,2012-08-26,Sunday,6.0,17.32,14,95.0,,Croissant,,0.0,19.8505291005291,-2.530529100529101,Significantly colder,very bad,0
11528,2012-08-26,Sunday,6.0,17.32,14,95.0,,Konditorei,,0.0,19.8505291005291,-2.530529100529101,Significantly colder,very bad,0
11529,2012-08-26,Sunday,6.0,17.32,14,95.0,,Kuchen,,0.0,19.8505291005291,-2.530529100529101,Significantly colder,very bad,0
11530,2012-08-26,Sunday,6.0,17.32,14,95.0,,Saisonbrot,,0.0,19.8505291005291,-2.530529100529101,Significantly colder,very bad,0
237,2012-08-26,Sunday,6.0,17.32,14,95.0,,,,0.0,19.8505291005291,-2.530529100529101,Significantly colder,very bad,0
11531,2012-08-27,Monday,2.0,17.86,12,0.0,,Brot,,0.0,19.112645502645503,-1.2526455026455032,Slightly colder,very good,0
11532,2012-08-27,Monday,2.0,17.86,12,0.0,,Brötchen,,0.0,19.112645502645503,-1.2526455026455032,Slightly colder,very good,0
11533,2012-08-27,Monday,2.0,17.86,12,0.0,,Croissant,,0.0,19.112645502645503,-1.2526455026455032,Slightly colder,very good,0
11534,2012-08-27,Monday,2.0,17.86,12,0.0,,Konditorei,,0.0,19.112645502645503,-1.2526455026455032,Slightly colder,very good,0
11535,2012-08-27,Monday,2.0,17.86,12,0.0,,Kuchen,,0.0,19.112645502645503,-1.2526455026455032,Slightly colder,very good,0
11536,2012-08-27,Monday,2.0,17.86,12,0.0,,Saisonbrot,,0.0,19.112645502645503,-1.2526455026455032,Slightly colder,very good,0
238,2012-08-27,Monday,2.0,17.86,12,0.0,,,,0.0,19.112645502645503,-1.2526455026455032,Slightly colder,very good,0
11537,2012-08-28,Tuesday,7.0,19.59,8,61.0,,Brot,,0.0,19.112645502645503,0.4773544973544972,Normal,okay,0
11538,2012-08-28,Tuesday,7.0,19.59,8,61.0,,Brötchen,,0.0,19.112645502645503,0.4773544973544972,Normal,okay,0
11539,2012-08-28,Tuesday,7.0,19.59,8,61.0,,Croissant,,0.0,19.112645502645503,0.4773544973544972,Normal,okay,0
11540,2012-08-28,Tuesday,7.0,19.59,8,61.0,,Konditorei,,0.0,19.112645502645503,0.4773544973544972,Normal,okay,0
11541,2012-08-28,Tuesday,7.0,19.59,8,61.0,,Kuchen,,0.0,19.112645502645503,0.4773544973544972,Normal,okay,0
11542,2012-08-28,Tuesday,7.0,19.59,8,61.0,,Saisonbrot,,0.0,19.112645502645503,0.4773544973544972,Normal,okay,0
239,2012-08-28,Tuesday,7.0,19.59,8,61.0,,,,0.0,19.112645502645503,0.4773544973544972,Normal,okay,0
11543,2012-08-29,Wednesday,4.0,20.66,8,3.0,,Brot,,0.0,19.112645502645503,1.5473544973544977,Significantly warmer,good,0
11544,2012-08-29,Wednesday,4.0,20.66,8,3.0,,Brötchen,,0.0,19.112645502645503,1.5473544973544977,Significantly warmer,good,0
11545,2012-08-29,Wednesday,4.0,20.66,8,3.0,,Croissant,,0.0,19.112645502645503,1.5473544973544977,Significantly warmer,good,0
11546,2012-08-29,Wednesday,4.0,20.66,8,3.0,,Konditorei,,0.0,19.112645502645503,1.5473544973544977,Significantly warmer,good,0
11547,2012-08-29,Wednesday,4.0,20.66,8,3.0,,Kuchen,,0.0,19.112645502645503,1.5473544973544977,Significantly warmer,good,0
11548,2012-08-29,Wednesday,4.0,20.66,8,3.0,,Saisonbrot,,0.0,19.112645502645503,1.5473544973544977,Significantly warmer,good,0
240,2012-08-29,Wednesday,4.0,20.66,8,3.0,,,,0.0,19.112645502645503,1.5473544973544977,Significantly warmer,good,0
11549,2012-08-30,Thursday,7.0,19.24,6,0.0,,Brot,,0.0,19.112645502645503,0.1273544973544957,Normal,very good,0
11550,2012-08-30,Thursday,7.0,19.24,6,0.0,,Brötchen,,0.0,19.112645502645503,0.1273544973544957,Normal,very good,0
11551,2012-08-30,Thursday,7.0,19.24,6,0.0,,Croissant,,0.0,19.112645502645503,0.1273544973544957,Normal,very good,0
11552,2012-08-30,Thursday,7.0,19.24,6,0.0,,Konditorei,,0.0,19.112645502645503,0.1273544973544957,Normal,very good,0
11553,2012-08-30,Thursday,7.0,19.24,6,0.0,,Kuchen,,0.0,19.112645502645503,0.1273544973544957,Normal,very good,0
11554,2012-08-30,Thursday,7.0,19.24,6,0.0,,Saisonbrot,,0.0,19.112645502645503,0.1273544973544957,Normal,very good,0
241,2012-08-30,Thursday,7.0,19.24,6,0.0,,,,0.0,19.112645502645503,0.1273544973544957,Normal,very good,0
11555,2012-08-31,Friday,3.0,17.29,14,0.0,,Brot,,0.0,19.112645502645503,-1.8226455026455035,Significantly colder,very good,0
11556,2012-08-31,Friday,3.0,17.29,14,0.0,,Brötchen,,0.0,19.112645502645503,-1.8226455026455035,Significantly colder,very good,0
11557,2012-08-31,Friday,3.0,17.29,14,0.0,,Croissant,,0.0,19.112645502645503,-1.8226455026455035,Significantly colder,very good,0
11558,2012-08-31,Friday,3.0,17.29,14,0.0,,Konditorei,,0.0,19.112645502645503,-1.8226455026455035,Significantly colder,very good,0
11559,2012-08-31,Friday,3.0,17.29,14,0.0,,Kuchen,,0.0,19.112645502645503,-1.8226455026455035,Significantly colder,very good,0
11560,2012-08-31,Friday,3.0,17.29,14,0.0,,Saisonbrot,,0.0,19.112645502645503,-1.8226455026455035,Significantly colder,very good,0
242,2012-08-31,Friday,3.0,17.29,14,0.0,,,,0.0,19.112645502645503,-1.8226455026455035,Significantly colder,very good,0
11561,2012-09-01,Saturday,6.0,16.6,12,0.0,,Brot,,0.0,19.112645502645503,-2.512645502645501,Significantly colder,very good,0
11562,2012-09-01,Saturday,6.0,16.6,12,0.0,,Brötchen,,0.0,19.112645502645503,-2.512645502645501,Significantly colder,very good,0
11563,2012-09-01,Saturday,6.0,16.6,12,0.0,,Croissant,,0.0,19.112645502645503,-2.512645502645501,Significantly colder,very good,0
11564,2012-09-01,Saturday,6.0,16.6,12,0.0,,Konditorei,,0.0,19.112645502645503,-2.512645502645501,Significantly colder,very good,0
11565,2012-09-01,Saturday,6.0,16.6,12,0.0,,Kuchen,,0.0,19.112645502645503,-2.512645502645501,Significantly colder,very good,0
11566,2012-09-01,Saturday,6.0,16.6,12,0.0,,Saisonbrot,,0.0,19.112645502645503,-2.512645502645501,Significantly colder,very good,0
243,2012-09-01,Saturday,6.0,16.6,12,0.0,,,,0.0,19.112645502645503,-2.512645502645501,Significantly colder,very good,0
