Datum,Temperatur,id,Warengruppe,Umsatz,Year,Week,AverageTemp,Temp_vs_Avg
2014-04-02,12.45,1404025.0,5.0,251.72,2014,14,10.008251366120218,Significantly warmer
2014-04-03,7.61,1404031.0,1.0,199.33,2014,14,10.008251366120218,Significantly colder
2014-04-03,7.61,1404032.0,2.0,338.69,2014,14,10.008251366120218,Significantly colder
2014-04-03,7.61,1404033.0,3.0,134.06,2014,14,10.008251366120218,Significantly colder
2014-04-03,7.61,1404034.0,4.0,59.61,2014,14,10.008251366120218,Significantly colder
2014-04-03,7.61,1404035.0,5.0,272.48,2014,14,10.008251366120218,Significantly colder
2014-04-04,6.45,1404041.0,1.0,149.09,2014,14,10.008251366120218,Significantly colder
2014-04-04,6.45,1404042.0,2.0,348.5,2014,14,10.008251366120218,Significantly colder
2014-04-04,6.45,1404043.0,3.0,115.56,2014,14,10.008251366120218,Significantly colder
2014-04-04,6.45,1404044.0,4.0,86.35,2014,14,10.008251366120218,Significantly colder
2014-04-04,6.45,1404045.0,5.0,319.89,2014,14,10.008251366120218,Significantly colder
2014-04-05,9.82,1404051.0,1.0,166.37,2014,14,10.008251366120218,Normal
2014-04-05,9.82,1404052.0,2.0,524.07,2014,14,10.008251366120218,Normal
2014-04-05,9.82,1404053.0,3.0,192.69,2014,14,10.008251366120218,Normal
2014-04-05,9.82,1404054.0,4.0,77.07,2014,14,10.008251366120218,Normal
2014-04-05,9.82,1404055.0,5.0,322.47,2014,14,10.008251366120218,Normal
2014-04-06,12.19,1404061.0,1.0,79.47,2014,14,10.008251366120218,Significantly warmer
2014-04-06,12.19,1404062.0,2.0,577.28,2014,14,10.008251366120218,Significantly warmer
2014-04-06,12.19,1404063.0,3.0,179.6,2014,14,10.008251366120218,Significantly warmer
2014-04-06,12.19,1404064.0,4.0,145.54,2014,14,10.008251366120218,Significantly warmer
2014-04-06,12.19,1404065.0,5.0,359.29,2014,14,10.008251366120218,Significantly warmer
2014-04-07,15.79,1404071.0,1.0,175.86,2014,15,9.900918918918919,Significantly warmer
2014-04-07,15.79,1404072.0,2.0,357.63,2014,15,9.900918918918919,Significantly warmer
2014-04-07,15.79,1404073.0,3.0,178.0,2014,15,9.900918918918919,Significantly warmer
2014-04-07,15.79,1404074.0,4.0,67.17,2014,15,9.900918918918919,Significantly warmer
2014-04-07,15.79,1404075.0,5.0,310.06,2014,15,9.900918918918919,Significantly warmer
2014-04-08,9.81,1404081.0,1.0,104.71,2014,15,9.900918918918919,Normal
2014-04-08,9.81,1404082.0,2.0,353.52,2014,15,9.900918918918919,Normal
2014-04-08,9.81,1404083.0,3.0,147.64,2014,15,9.900918918918919,Normal
2014-04-08,9.81,1404084.0,4.0,89.25,2014,15,9.900918918918919,Normal
2014-04-08,9.81,1404085.0,5.0,290.18,2014,15,9.900918918918919,Normal
2014-04-09,10.19,1404091.0,1.0,168.95,2014,15,9.900918918918919,Normal
2014-04-09,10.19,1404092.0,2.0,366.1,2014,15,9.900918918918919,Normal
2014-04-09,10.19,1404093.0,3.0,162.76,2014,15,9.900918918918919,Normal
2014-04-09,10.19,1404094.0,4.0,96.41,2014,15,9.900918918918919,Normal
2014-04-09,10.19,1404095.0,5.0,271.1,2014,15,9.900918918918919,Normal
2014-04-10,9.75,1404101.0,1.0,153.69,2014,15,9.900918918918919,Normal
2014-04-10,9.75,1404102.0,2.0,362.31,2014,15,9.900918918918919,Normal
2014-04-10,9.75,1404103.0,3.0,139.44,2014,15,9.900918918918919,Normal
2014-04-10,9.75,1404104.0,4.0,72.24,2014,15,9.900918918918919,Normal
2014-04-10,9.75,1404105.0,5.0,296.27,2014,15,9.900918918918919,Normal
2014-04-11,12.06,1404111.0,1.0,150.2,2014,15,9.900918918918919,Significantly warmer
2014-04-11,12.06,1404112.0,2.0,375.84,2014,15,9.900918918918919,Significantly warmer
2014-04-11,12.06,1404113.0,3.0,141.69,2014,15,9.900918918918919,Significantly warmer
2014-04-11,12.06,1404114.0,4.0,58.92,2014,15,9.900918918918919,Significantly warmer
2014-04-11,12.06,1404115.0,5.0,277.16,2014,15,9.900918918918919,Significantly warmer
2014-04-12,11.2,1404121.0,1.0,230.42,2014,15,9.900918918918919,Slightly warmer
2014-04-12,11.2,1404122.0,2.0,574.53,2014,15,9.900918918918919,Slightly warmer
2014-04-12,11.2,1404123.0,3.0,241.85,2014,15,9.900918918918919,Slightly warmer
2014-04-12,11.2,1404124.0,4.0,54.53,2014,15,9.900918918918919,Slightly warmer
2014-04-12,11.2,1404125.0,5.0,450.7,2014,15,9.900918918918919,Slightly warmer
2014-04-13,11.01,1404131.0,1.0,106.97,2014,15,9.900918918918919,Slightly warmer
2014-04-13,11.01,1404132.0,2.0,631.48,2014,15,9.900918918918919,Slightly warmer
2014-04-13,11.01,1404133.0,3.0,198.03,2014,15,9.900918918918919,Slightly warmer
2014-04-13,11.01,1404134.0,4.0,138.43,2014,15,9.900918918918919,Slightly warmer
2014-04-13,11.01,1404135.0,5.0,381.8,2014,15,9.900918918918919,Slightly warmer
2014-04-14,8.9,1404141.0,1.0,126.41,2014,16,11.503858695652173,Significantly colder
2014-04-14,8.9,1404142.0,2.0,407.7,2014,16,11.503858695652173,Significantly colder
2014-04-14,8.9,1404143.0,3.0,156.11,2014,16,11.503858695652173,Significantly colder
2014-04-14,8.9,1404144.0,4.0,55.45,2014,16,11.503858695652173,Significantly colder
2014-04-14,8.9,1404145.0,5.0,279.33,2014,16,11.503858695652173,Significantly colder
2014-04-15,9.91,1404151.0,1.0,109.47,2014,16,11.503858695652173,Slightly colder
2014-04-15,9.91,1404152.0,2.0,460.8,2014,16,11.503858695652173,Slightly colder
2014-04-15,9.91,1404153.0,3.0,190.12,2014,16,11.503858695652173,Slightly colder
2014-04-15,9.91,1404154.0,4.0,85.71,2014,16,11.503858695652173,Slightly colder
2014-04-15,9.91,1404155.0,5.0,335.14,2014,16,11.503858695652173,Slightly colder
2014-04-16,11.36,1404161.0,1.0,110.65,2014,16,11.503858695652173,Normal
2014-04-16,11.36,1404162.0,2.0,439.88,2014,16,11.503858695652173,Normal
2014-04-16,11.36,1404163.0,3.0,198.97,2014,16,11.503858695652173,Normal
2014-04-16,11.36,1404164.0,4.0,80.99,2014,16,11.503858695652173,Normal
2014-04-16,11.36,1404165.0,5.0,297.54,2014,16,11.503858695652173,Normal
2014-04-17,14.4,1404171.0,1.0,259.25,2014,16,11.503858695652173,Significantly warmer
2014-04-17,14.4,1404172.0,2.0,562.28,2014,16,11.503858695652173,Significantly warmer
2014-04-17,14.4,1404173.0,3.0,214.38,2014,16,11.503858695652173,Significantly warmer
2014-04-17,14.4,1404174.0,4.0,81.82,2014,16,11.503858695652173,Significantly warmer
2014-04-17,14.4,1404175.0,5.0,427.11,2014,16,11.503858695652173,Significantly warmer
2014-04-18,8.24,,,,2014,16,11.503858695652173,Significantly colder
2014-04-19,11.12,1404191.0,1.0,290.43,2014,16,11.503858695652173,Normal
2014-04-19,11.12,1404192.0,2.0,701.51,2014,16,11.503858695652173,Normal
2014-04-19,11.12,1404193.0,3.0,273.49,2014,16,11.503858695652173,Normal
2014-04-19,11.12,1404195.0,5.0,424.76,2014,16,11.503858695652173,Normal
2014-04-20,13.88,1404201.0,1.0,57.75,2014,16,11.503858695652173,Significantly warmer
2014-04-20,13.88,1404202.0,2.0,670.02,2014,16,11.503858695652173,Significantly warmer
2014-04-20,13.88,1404203.0,3.0,274.18,2014,16,11.503858695652173,Significantly warmer
2014-04-20,13.88,1404204.0,4.0,189.55,2014,16,11.503858695652173,Significantly warmer
2014-04-20,13.88,1404205.0,5.0,378.76,2014,16,11.503858695652173,Significantly warmer
2014-04-21,13.42,1404211.0,1.0,109.43,2014,17,10.822978723404255,Significantly warmer
2014-04-21,13.42,1404212.0,2.0,683.78,2014,17,10.822978723404255,Significantly warmer
2014-04-21,13.42,1404213.0,3.0,298.19,2014,17,10.822978723404255,Significantly warmer
2014-04-21,13.42,1404214.0,4.0,89.01,2014,17,10.822978723404255,Significantly warmer
2014-04-21,13.42,1404215.0,5.0,243.11,2014,17,10.822978723404255,Significantly warmer
2014-04-22,15.45,1404221.0,1.0,169.2,2014,17,10.822978723404255,Significantly warmer
2014-04-22,15.45,1404222.0,2.0,460.88,2014,17,10.822978723404255,Significantly warmer
2014-04-22,15.45,1404223.0,3.0,182.98,2014,17,10.822978723404255,Significantly warmer
2014-04-22,15.45,1404225.0,5.0,238.3,2014,17,10.822978723404255,Significantly warmer
2014-04-23,9.82,1404231.0,1.0,162.98,2014,17,10.822978723404255,Slightly colder
2014-04-23,9.82,1404232.0,2.0,465.59,2014,17,10.822978723404255,Slightly colder
2014-04-23,9.82,1404233.0,3.0,183.54,2014,17,10.822978723404255,Slightly colder
2014-04-23,9.82,1404234.0,4.0,67.17,2014,17,10.822978723404255,Slightly colder
2014-04-23,9.82,1404235.0,5.0,239.07,2014,17,10.822978723404255,Slightly colder
2014-04-24,9.18,1404241.0,1.0,155.34,2014,17,10.822978723404255,Slightly colder
2014-04-24,9.18,1404242.0,2.0,417.19,2014,17,10.822978723404255,Slightly colder
2014-04-24,9.18,1404243.0,3.0,167.08,2014,17,10.822978723404255,Slightly colder
2014-04-24,9.18,1404244.0,4.0,61.18,2014,17,10.822978723404255,Slightly colder
2014-04-24,9.18,1404245.0,5.0,277.91,2014,17,10.822978723404255,Slightly colder
2014-04-25,13.56,1404251.0,1.0,103.62,2014,17,10.822978723404255,Significantly warmer
2014-04-25,13.56,1404252.0,2.0,456.43,2014,17,10.822978723404255,Significantly warmer
2014-04-25,13.56,1404253.0,3.0,166.56,2014,17,10.822978723404255,Significantly warmer
2014-04-25,13.56,1404254.0,4.0,53.16,2014,17,10.822978723404255,Significantly warmer
2014-04-25,13.56,1404255.0,5.0,289.37,2014,17,10.822978723404255,Significantly warmer
2014-04-26,15.45,1404261.0,1.0,143.99,2014,17,10.822978723404255,Significantly warmer
2014-04-26,15.45,1404262.0,2.0,587.0,2014,17,10.822978723404255,Significantly warmer
2014-04-26,15.45,1404263.0,3.0,199.63,2014,17,10.822978723404255,Significantly warmer
2014-04-26,15.45,1404264.0,4.0,72.12,2014,17,10.822978723404255,Significantly warmer
2014-04-26,15.45,1404265.0,5.0,302.86,2014,17,10.822978723404255,Significantly warmer
2014-04-27,16.23,1404271.0,1.0,67.58,2014,17,10.822978723404255,Significantly warmer
2014-04-27,16.23,1404272.0,2.0,584.58,2014,17,10.822978723404255,Significantly warmer
2014-04-27,16.23,1404273.0,3.0,195.5,2014,17,10.822978723404255,Significantly warmer
2014-04-27,16.23,1404274.0,4.0,112.5,2014,17,10.822978723404255,Significantly warmer
2014-04-27,16.23,1404275.0,5.0,249.3,2014,17,10.822978723404255,Significantly warmer
2014-04-28,15.89,1404281.0,1.0,142.9,2014,18,13.66964705882353,Significantly warmer
2014-04-28,15.89,1404282.0,2.0,406.1,2014,18,13.66964705882353,Significantly warmer
2014-04-28,15.89,1404283.0,3.0,134.86,2014,18,13.66964705882353,Significantly warmer
2014-04-28,15.89,1404284.0,4.0,77.36,2014,18,13.66964705882353,Significantly warmer
2014-04-28,15.89,1404285.0,5.0,204.96,2014,18,13.66964705882353,Significantly warmer
2014-04-29,18.09,1404291.0,1.0,145.38,2014,18,13.66964705882353,Significantly warmer
2014-04-29,18.09,1404292.0,2.0,426.63,2014,18,13.66964705882353,Significantly warmer
2014-04-29,18.09,1404293.0,3.0,152.03,2014,18,13.66964705882353,Significantly warmer
2014-04-29,18.09,1404294.0,4.0,65.38,2014,18,13.66964705882353,Significantly warmer
2014-04-29,18.09,1404295.0,5.0,287.36,2014,18,13.66964705882353,Significantly warmer
2014-04-30,18.0,1404301.0,1.0,168.45,2014,18,13.66964705882353,Significantly warmer
2014-04-30,18.0,1404302.0,2.0,440.78,2014,18,13.66964705882353,Significantly warmer
2014-04-30,18.0,1404303.0,3.0,154.43,2014,18,13.66964705882353,Significantly warmer
2014-04-30,18.0,1404304.0,4.0,51.06,2014,18,13.66964705882353,Significantly warmer
2014-04-30,18.0,1404305.0,5.0,324.69,2014,18,13.66964705882353,Significantly warmer
2014-05-01,10.49,,,,2014,18,13.66964705882353,Significantly colder
2014-05-02,10.22,1405021.0,1.0,194.88,2014,18,13.66964705882353,Significantly colder
2014-05-02,10.22,1405022.0,2.0,506.77,2014,18,13.66964705882353,Significantly colder
2014-05-02,10.22,1405023.0,3.0,183.85,2014,18,13.66964705882353,Significantly colder
2014-05-02,10.22,1405024.0,4.0,77.61,2014,18,13.66964705882353,Significantly colder
2014-05-02,10.22,1405025.0,5.0,345.19,2014,18,13.66964705882353,Significantly colder
2014-05-03,11.86,,,,2014,18,13.66964705882353,Slightly colder
2014-05-04,9.6,,,,2014,18,13.66964705882353,Significantly colder
2014-05-05,10.71,1405051.0,1.0,344.71,2014,19,15.136938775510204,Significantly colder
2014-05-05,10.71,1405052.0,2.0,1203.43,2014,19,15.136938775510204,Significantly colder
2014-05-05,10.71,1405053.0,3.0,565.94,2014,19,15.136938775510204,Significantly colder
2014-05-05,10.71,1405054.0,4.0,293.11,2014,19,15.136938775510204,Significantly colder
2014-05-05,10.71,1405055.0,5.0,749.22,2014,19,15.136938775510204,Significantly colder
2014-05-06,15.78,1405061.0,1.0,117.63,2014,19,15.136938775510204,Slightly warmer
2014-05-06,15.78,1405062.0,2.0,350.11,2014,19,15.136938775510204,Slightly warmer
2014-05-06,15.78,1405063.0,3.0,113.63,2014,19,15.136938775510204,Slightly warmer
2014-05-06,15.78,1405064.0,4.0,87.86,2014,19,15.136938775510204,Slightly warmer
2014-05-06,15.78,1405065.0,5.0,265.02,2014,19,15.136938775510204,Slightly warmer
2014-05-07,14.21,1405071.0,1.0,90.05,2014,19,15.136938775510204,Slightly colder
2014-05-07,14.21,1405072.0,2.0,315.89,2014,19,15.136938775510204,Slightly colder
2014-05-07,14.21,1405073.0,3.0,91.09,2014,19,15.136938775510204,Slightly colder
2014-05-07,14.21,1405074.0,4.0,92.49,2014,19,15.136938775510204,Slightly colder
2014-05-07,14.21,1405075.0,5.0,206.37,2014,19,15.136938775510204,Slightly colder
2014-05-08,12.45,1405081.0,1.0,149.3,2014,19,15.136938775510204,Significantly colder
2014-05-08,12.45,1405082.0,2.0,366.15,2014,19,15.136938775510204,Significantly colder
2014-05-08,12.45,1405083.0,3.0,123.78,2014,19,15.136938775510204,Significantly colder
2014-05-08,12.45,1405084.0,4.0,82.18,2014,19,15.136938775510204,Significantly colder
2014-05-08,12.45,1405085.0,5.0,266.24,2014,19,15.136938775510204,Significantly colder
2014-05-09,12.39,1405091.0,1.0,93.41,2014,19,15.136938775510204,Significantly colder
2014-05-09,12.39,1405092.0,2.0,324.86,2014,19,15.136938775510204,Significantly colder
2014-05-09,12.39,1405093.0,3.0,145.89,2014,19,15.136938775510204,Significantly colder
2014-05-09,12.39,1405094.0,4.0,66.02,2014,19,15.136938775510204,Significantly colder
2014-05-09,12.39,1405095.0,5.0,275.26,2014,19,15.136938775510204,Significantly colder
2014-05-10,13.28,1405101.0,1.0,123.72,2014,19,15.136938775510204,Slightly colder
2014-05-10,13.28,1405102.0,2.0,478.62,2014,19,15.136938775510204,Slightly colder
2014-05-10,13.28,1405103.0,3.0,166.33,2014,19,15.136938775510204,Slightly colder
2014-05-10,13.28,1405104.0,4.0,104.09,2014,19,15.136938775510204,Slightly colder
2014-05-10,13.28,1405105.0,5.0,335.94,2014,19,15.136938775510204,Slightly colder
2014-05-11,11.56,1405111.0,1.0,61.01,2014,19,15.136938775510204,Significantly colder
2014-05-11,11.56,1405112.0,2.0,460.68,2014,19,15.136938775510204,Significantly colder
2014-05-11,11.56,1405113.0,3.0,160.19,2014,19,15.136938775510204,Significantly colder
2014-05-11,11.56,1405114.0,4.0,147.88,2014,19,15.136938775510204,Significantly colder
2014-05-11,11.56,1405115.0,5.0,361.97,2014,19,15.136938775510204,Significantly colder
2014-05-12,12.7,1405121.0,1.0,117.64,2014,20,15.801173469387756,Significantly colder
2014-05-12,12.7,1405122.0,2.0,328.93,2014,20,15.801173469387756,Significantly colder
2014-05-12,12.7,1405123.0,3.0,123.84,2014,20,15.801173469387756,Significantly colder
2014-05-12,12.7,1405124.0,4.0,67.5,2014,20,15.801173469387756,Significantly colder
2014-05-12,12.7,1405125.0,5.0,228.7,2014,20,15.801173469387756,Significantly colder
2014-05-13,11.56,1405131.0,1.0,140.04,2014,20,15.801173469387756,Significantly colder
2014-05-13,11.56,1405132.0,2.0,298.0,2014,20,15.801173469387756,Significantly colder
2014-05-13,11.56,1405133.0,3.0,118.98,2014,20,15.801173469387756,Significantly colder
2014-05-13,11.56,1405134.0,4.0,101.21,2014,20,15.801173469387756,Significantly colder
2014-05-13,11.56,1405135.0,5.0,284.66,2014,20,15.801173469387756,Significantly colder
2014-05-14,11.56,1405141.0,1.0,107.3,2014,20,15.801173469387756,Significantly colder
2014-05-14,11.56,1405142.0,2.0,314.95,2014,20,15.801173469387756,Significantly colder
2014-05-14,11.56,1405143.0,3.0,127.48,2014,20,15.801173469387756,Significantly colder
2014-05-14,11.56,1405144.0,4.0,41.41,2014,20,15.801173469387756,Significantly colder
2014-05-14,11.56,1405145.0,5.0,264.5,2014,20,15.801173469387756,Significantly colder
2014-05-15,13.79,1405151.0,1.0,123.83,2014,20,15.801173469387756,Significantly colder
2014-05-15,13.79,1405152.0,2.0,352.42,2014,20,15.801173469387756,Significantly colder
2014-05-15,13.79,1405153.0,3.0,124.64,2014,20,15.801173469387756,Significantly colder
2014-05-15,13.79,1405154.0,4.0,63.51,2014,20,15.801173469387756,Significantly colder
2014-05-15,13.79,1405155.0,5.0,264.77,2014,20,15.801173469387756,Significantly colder
2014-05-16,13.89,1405161.0,1.0,182.25,2014,20,15.801173469387756,Slightly colder
2014-05-16,13.89,1405162.0,2.0,422.28,2014,20,15.801173469387756,Slightly colder
2014-05-16,13.89,1405163.0,3.0,161.95,2014,20,15.801173469387756,Slightly colder
2014-05-16,13.89,1405164.0,4.0,85.48,2014,20,15.801173469387756,Slightly colder
2014-05-16,13.89,1405165.0,5.0,373.76,2014,20,15.801173469387756,Slightly colder
2014-05-17,16.62,1405171.0,1.0,128.41,2014,20,15.801173469387756,Slightly warmer
2014-05-17,16.62,1405172.0,2.0,507.85,2014,20,15.801173469387756,Slightly warmer
2014-05-17,16.62,1405173.0,3.0,225.15,2014,20,15.801173469387756,Slightly warmer
2014-05-17,16.62,1405174.0,4.0,50.37,2014,20,15.801173469387756,Slightly warmer
2014-05-17,16.62,1405175.0,5.0,423.07,2014,20,15.801173469387756,Slightly warmer
2014-05-18,16.51,1405181.0,1.0,94.93,2014,20,15.801173469387756,Slightly warmer
2014-05-18,16.51,1405182.0,2.0,598.07,2014,20,15.801173469387756,Slightly warmer
2014-05-18,16.51,1405183.0,3.0,209.62,2014,20,15.801173469387756,Slightly warmer
2014-05-18,16.51,1405184.0,4.0,149.24,2014,20,15.801173469387756,Slightly warmer
2014-05-18,16.51,1405185.0,5.0,381.74,2014,20,15.801173469387756,Slightly warmer
2014-05-19,13.76,1405191.0,1.0,108.18,2014,21,17.690210526315788,Significantly colder
2014-05-19,13.76,1405192.0,2.0,385.83,2014,21,17.690210526315788,Significantly colder
2014-05-19,13.76,1405193.0,3.0,132.99,2014,21,17.690210526315788,Significantly colder
2014-05-19,13.76,1405194.0,4.0,83.97,2014,21,17.690210526315788,Significantly colder
2014-05-19,13.76,1405195.0,5.0,229.43,2014,21,17.690210526315788,Significantly colder
2014-05-20,20.72,1405201.0,1.0,112.78,2014,21,17.690210526315788,Significantly warmer
2014-05-20,20.72,1405202.0,2.0,345.53,2014,21,17.690210526315788,Significantly warmer
2014-05-20,20.72,1405203.0,3.0,142.28,2014,21,17.690210526315788,Significantly warmer
2014-05-20,20.72,1405204.0,4.0,94.57,2014,21,17.690210526315788,Significantly warmer
2014-05-20,20.72,1405205.0,5.0,263.73,2014,21,17.690210526315788,Significantly warmer
2014-05-21,26.86,1405211.0,1.0,123.75,2014,21,17.690210526315788,Significantly warmer
2014-05-21,26.86,1405212.0,2.0,356.73,2014,21,17.690210526315788,Significantly warmer
2014-05-21,26.86,1405213.0,3.0,134.11,2014,21,17.690210526315788,Significantly warmer
2014-05-21,26.86,1405214.0,4.0,48.21,2014,21,17.690210526315788,Significantly warmer
2014-05-21,26.86,1405215.0,5.0,227.26,2014,21,17.690210526315788,Significantly warmer
2014-05-22,26.38,1405221.0,1.0,116.37,2014,21,17.690210526315788,Significantly warmer
2014-05-22,26.38,1405222.0,2.0,402.54,2014,21,17.690210526315788,Significantly warmer
2014-05-22,26.38,1405223.0,3.0,105.99,2014,21,17.690210526315788,Significantly warmer
2014-05-22,26.38,1405224.0,4.0,77.55,2014,21,17.690210526315788,Significantly warmer
2014-05-22,26.38,1405225.0,5.0,222.81,2014,21,17.690210526315788,Significantly warmer
2014-05-23,18.01,1405231.0,1.0,129.75,2014,21,17.690210526315788,Normal
2014-05-23,18.01,1405232.0,2.0,410.17,2014,21,17.690210526315788,Normal
2014-05-23,18.01,1405233.0,3.0,157.53,2014,21,17.690210526315788,Normal
2014-05-23,18.01,1405234.0,4.0,50.8,2014,21,17.690210526315788,Normal
2014-05-23,18.01,1405235.0,5.0,284.82,2014,21,17.690210526315788,Normal
2014-05-24,17.96,1405241.0,1.0,117.22,2014,21,17.690210526315788,Normal
2014-05-24,17.96,1405242.0,2.0,524.51,2014,21,17.690210526315788,Normal
2014-05-24,17.96,1405243.0,3.0,196.12,2014,21,17.690210526315788,Normal
2014-05-24,17.96,1405244.0,4.0,66.43,2014,21,17.690210526315788,Normal
2014-05-24,17.96,1405245.0,5.0,320.53,2014,21,17.690210526315788,Normal
2014-05-25,20.46,1405251.0,1.0,85.75,2014,21,17.690210526315788,Significantly warmer
2014-05-25,20.46,1405252.0,2.0,597.05,2014,21,17.690210526315788,Significantly warmer
2014-05-25,20.46,1405253.0,3.0,216.64,2014,21,17.690210526315788,Significantly warmer
2014-05-25,20.46,1405254.0,4.0,114.94,2014,21,17.690210526315788,Significantly warmer
2014-05-25,20.46,1405255.0,5.0,288.5,2014,21,17.690210526315788,Significantly warmer
2014-05-26,19.96,1405261.0,1.0,117.27,2014,22,17.829175257731958,Significantly warmer
2014-05-26,19.96,1405262.0,2.0,387.79,2014,22,17.829175257731958,Significantly warmer
2014-05-26,19.96,1405263.0,3.0,138.56,2014,22,17.829175257731958,Significantly warmer
2014-05-26,19.96,1405264.0,4.0,91.05,2014,22,17.829175257731958,Significantly warmer
