Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche
2014-06-29,7.0,17.3125,8,61.0,1406292.0,2.0,770.70069957598,1.0
2014-06-29,7.0,17.3125,8,61.0,1406293.0,3.0,288.960776618001,1.0
2014-06-29,7.0,17.3125,8,61.0,1406294.0,4.0,139.687762195994,1.0
2014-06-29,7.0,17.3125,8,61.0,1406295.0,5.0,316.483478198112,1.0
2014-06-30,3.0,18.3375,12,,1406301.0,1.0,171.873065791742,
2014-06-30,3.0,18.3375,12,,1406302.0,2.0,465.370251192507,
2014-06-30,3.0,18.3375,12,,1406303.0,3.0,199.516734222146,
2014-06-30,3.0,18.3375,12,,1406304.0,4.0,79.3880324911908,
2014-06-30,3.0,18.3375,12,,1406305.0,5.0,265.398277170529,
2014-07-01,6.0,15.6875,14,61.0,1407011.0,1.0,79.4657766414776,
2014-07-01,6.0,15.6875,14,61.0,1407012.0,2.0,394.082975399495,
2014-07-01,6.0,15.6875,14,61.0,1407013.0,3.0,166.483219456976,
2014-07-01,6.0,15.6875,14,61.0,1407014.0,4.0,70.9302793020307,
2014-07-01,6.0,15.6875,14,61.0,1407015.0,5.0,316.146546755302,
2014-07-02,6.0,17.1125,15,,1407021.0,1.0,130.353573545155,
2014-07-02,6.0,17.1125,15,,1407022.0,2.0,409.989815931385,
2014-07-02,6.0,17.1125,15,,1407023.0,3.0,221.64426829774,
2014-07-02,6.0,17.1125,15,,1407024.0,4.0,72.3068065016839,
2014-07-02,6.0,17.1125,15,,1407025.0,5.0,276.124132291078,
2014-07-03,7.0,20.4,9,,1407031.0,1.0,158.210589058586,
2014-07-03,7.0,20.4,9,,1407032.0,2.0,417.58250524734,
2014-07-03,7.0,20.4,9,,1407033.0,3.0,153.536797218509,
2014-07-03,7.0,20.4,9,,1407034.0,4.0,70.715968983487,
2014-07-03,7.0,20.4,9,,1407035.0,5.0,312.120996437591,
2014-07-04,0.0,26.9375,10,,1407041.0,1.0,112.903849016111,
2014-07-04,0.0,26.9375,10,,1407042.0,2.0,438.323208441248,
2014-07-04,0.0,26.9375,10,,1407043.0,3.0,173.627443141051,
2014-07-04,0.0,26.9375,10,,1407044.0,4.0,55.6437295906243,
2014-07-04,0.0,26.9375,10,,1407045.0,5.0,237.179690906075,
2014-07-05,6.0,24.5875,10,65.0,1407051.0,1.0,150.979319145129,
2014-07-05,6.0,24.5875,10,65.0,1407052.0,2.0,576.842941856878,
2014-07-05,6.0,24.5875,10,65.0,1407053.0,3.0,264.250346671558,
2014-07-05,6.0,24.5875,10,65.0,1407054.0,4.0,59.349824147119,
2014-07-05,6.0,24.5875,10,65.0,1407055.0,5.0,266.318604850659,
2014-07-06,5.0,25.2375,6,,1407061.0,1.0,84.8042447667398,
2014-07-06,5.0,25.2375,6,,1407062.0,2.0,538.601505202659,
2014-07-06,5.0,25.2375,6,,1407063.0,3.0,233.465594390411,
2014-07-06,5.0,25.2375,6,,1407064.0,4.0,104.998588236863,
2014-07-06,5.0,25.2375,6,,1407065.0,5.0,328.547948636354,
2014-07-07,5.0,20.8,10,,1407071.0,1.0,142.241358541915,
2014-07-07,5.0,20.8,10,,1407072.0,2.0,464.435046624119,
2014-07-07,5.0,20.8,10,,1407073.0,3.0,178.249125100998,
2014-07-07,5.0,20.8,10,,1407074.0,4.0,115.213371214749,
2014-07-07,5.0,20.8,10,,1407075.0,5.0,250.701100019096,
2014-07-08,7.0,19.6,15,63.0,1407081.0,1.0,109.606492090567,
2014-07-08,7.0,19.6,15,63.0,1407082.0,2.0,497.86988009808,
2014-07-08,7.0,19.6,15,63.0,1407083.0,3.0,168.649860088863,
2014-07-08,7.0,19.6,15,63.0,1407084.0,4.0,87.6708765599203,
2014-07-08,7.0,19.6,15,63.0,1407085.0,5.0,279.718738861263,
2014-07-09,0.0,24.65,24,5.0,1407091.0,1.0,116.752191041734,
2014-07-09,0.0,24.65,24,5.0,1407092.0,2.0,494.252899710859,
2014-07-09,0.0,24.65,24,5.0,1407093.0,3.0,228.11907513824,
2014-07-09,0.0,24.65,24,5.0,1407094.0,4.0,83.4772394737553,
2014-07-09,0.0,24.65,24,5.0,1407095.0,5.0,307.646493692214,
2014-07-10,0.0,24.757142,18,0.0,1407101.0,1.0,132.724706258412,
2014-07-10,0.0,24.757142,18,0.0,1407102.0,2.0,531.353706005132,
2014-07-10,0.0,24.757142,18,0.0,1407103.0,3.0,223.619119116075,
2014-07-10,0.0,24.757142,18,0.0,1407104.0,4.0,63.6686930675012,
2014-07-10,0.0,24.757142,18,0.0,1407105.0,5.0,277.400541216063,
2014-07-11,1.0,22.9375,18,,1407111.0,1.0,180.711513583786,
2014-07-11,1.0,22.9375,18,,1407112.0,2.0,574.876667537715,
2014-07-11,1.0,22.9375,18,,1407113.0,3.0,247.381838869973,
2014-07-11,1.0,22.9375,18,,1407114.0,4.0,72.8643980994303,
2014-07-11,1.0,22.9375,18,,1407115.0,5.0,274.779696075603,
2014-07-12,0.0,20.375,12,,1407121.0,1.0,142.331090508761,
2014-07-12,0.0,20.375,12,,1407122.0,2.0,668.279669936841,
2014-07-12,0.0,20.375,12,,1407123.0,3.0,320.066241689833,
2014-07-12,0.0,20.375,12,,1407124.0,4.0,56.7325859363001,
2014-07-12,0.0,20.375,12,,1407125.0,5.0,325.712408475341,
2014-07-13,7.0,18.6,10,61.0,1407131.0,1.0,80.4531140833734,
2014-07-13,7.0,18.6,10,61.0,1407132.0,2.0,755.585190097404,
2014-07-13,7.0,18.6,10,61.0,1407133.0,3.0,273.940757145142,
2014-07-13,7.0,18.6,10,61.0,1407134.0,4.0,140.534826137305,
2014-07-13,7.0,18.6,10,61.0,1407135.0,5.0,354.517887131991,
2014-07-14,7.0,19.45,15,63.0,1407141.0,1.0,153.698550894933,
2014-07-14,7.0,19.45,15,63.0,1407142.0,2.0,549.516511042481,
2014-07-14,7.0,19.45,15,63.0,1407143.0,3.0,253.553728025097,
2014-07-14,7.0,19.45,15,63.0,1407144.0,4.0,80.7491612883671,
2014-07-14,7.0,19.45,15,63.0,1407145.0,5.0,271.315673214406,
2014-07-15,6.0,22.2625,9,,1407151.0,1.0,157.385041577792,
2014-07-15,6.0,22.2625,9,,1407152.0,2.0,544.627684283587,
2014-07-15,6.0,22.2625,9,,1407153.0,3.0,264.734551298798,
2014-07-15,6.0,22.2625,9,,1407154.0,4.0,60.3757248213977,
2014-07-15,6.0,22.2625,9,,1407155.0,5.0,314.481770581967,
2014-07-16,6.0,19.4125,7,,1407161.0,1.0,158.680478444563,
2014-07-16,6.0,19.4125,7,,1407162.0,2.0,558.201351317468,
2014-07-16,6.0,19.4125,7,,1407163.0,3.0,293.549360397151,
2014-07-16,6.0,19.4125,7,,1407164.0,4.0,75.7094617154365,
2014-07-16,6.0,19.4125,7,,1407165.0,5.0,323.632670176317,
2014-07-17,4.0,22.7625,7,,1407171.0,1.0,160.5229296933,
2014-07-17,4.0,22.7625,7,,1407172.0,2.0,601.547500290008,
2014-07-17,4.0,22.7625,7,,1407173.0,3.0,279.755391379459,
2014-07-17,4.0,22.7625,7,,1407174.0,4.0,44.5837021456503,
2014-07-17,4.0,22.7625,7,,1407175.0,5.0,290.371931596416,
2014-07-18,1.0,26.05,10,,1407181.0,1.0,119.811042532772,
2014-07-18,1.0,26.05,10,,1407182.0,2.0,611.760795891468,
2014-07-18,1.0,26.05,10,,1407183.0,3.0,320.693452457975,
2014-07-18,1.0,26.05,10,,1407184.0,4.0,65.1758893086205,
2014-07-18,1.0,26.05,10,,1407185.0,5.0,279.606579712619,
2014-07-19,0.0,28.0625,13,,1407191.0,1.0,144.785544515647,
2014-07-19,0.0,28.0625,13,,1407192.0,2.0,758.007682186119,
2014-07-19,0.0,28.0625,13,,1407193.0,3.0,366.459562323487,
2014-07-19,0.0,28.0625,13,,1407194.0,4.0,63.9396602318238,
2014-07-19,0.0,28.0625,13,,1407195.0,5.0,305.406505596481,
2014-07-20,3.0,24.3125,15,,1407201.0,1.0,111.990298336233,
2014-07-20,3.0,24.3125,15,,1407202.0,2.0,780.884234750352,
2014-07-20,3.0,24.3125,15,,1407203.0,3.0,339.902049984209,
2014-07-20,3.0,24.3125,15,,1407204.0,4.0,113.342961427795,
2014-07-20,3.0,24.3125,15,,1407205.0,5.0,365.530435169498,
2014-07-21,0.0,23.4875,19,5.0,1407211.0,1.0,137.703002341753,
2014-07-21,0.0,23.4875,19,5.0,1407212.0,2.0,603.860645292956,
2014-07-21,0.0,23.4875,19,5.0,1407213.0,3.0,229.035975623008,
2014-07-21,0.0,23.4875,19,5.0,1407214.0,4.0,74.3176175346207,
2014-07-21,0.0,23.4875,19,5.0,1407215.0,5.0,384.722754951842,
2014-07-22,0.0,24.9875,14,,1407221.0,1.0,152.134170467115,
2014-07-22,0.0,24.9875,14,,1407222.0,2.0,613.026582121477,
2014-07-22,0.0,24.9875,14,,1407223.0,3.0,242.55244395064,
2014-07-22,0.0,24.9875,14,,1407224.0,4.0,64.3379713508066,
2014-07-22,0.0,24.9875,14,,1407225.0,5.0,288.485320151671,
2014-07-23,0.0,25.0,14,,1407231.0,1.0,144.39193026197,
2014-07-23,0.0,25.0,14,,1407232.0,2.0,588.604501791308,
2014-07-23,0.0,25.0,14,,1407233.0,3.0,287.633615174458,
2014-07-23,0.0,25.0,14,,1407234.0,4.0,62.0133222629487,
2014-07-23,0.0,25.0,14,,1407235.0,5.0,299.975419228409,
2014-07-24,0.0,24.8375,11,,1407241.0,1.0,163.309889093623,
2014-07-24,0.0,24.8375,11,,1407242.0,2.0,571.880975843334,
2014-07-24,0.0,24.8375,11,,1407243.0,3.0,299.289482451215,
2014-07-24,0.0,24.8375,11,,1407244.0,4.0,55.5812697700574,
2014-07-24,0.0,24.8375,11,,1407245.0,5.0,285.813397183365,
2014-07-25,0.0,26.325,18,,1407251.0,1.0,145.131799090901,
2014-07-25,0.0,26.325,18,,1407252.0,2.0,570.629898893856,
2014-07-25,0.0,26.325,18,,1407253.0,3.0,272.241080478593,
2014-07-25,0.0,26.325,18,,1407254.0,4.0,72.4700702140274,
2014-07-25,0.0,26.325,18,,1407255.0,5.0,310.380470201733,
2014-07-26,6.0,22.375,10,21.0,1407261.0,1.0,171.321523510186,
2014-07-26,6.0,22.375,10,21.0,1407262.0,2.0,685.499474554993,
2014-07-26,6.0,22.375,10,21.0,1407263.0,3.0,325.575890999292,
2014-07-26,6.0,22.375,10,21.0,1407264.0,4.0,54.4785321030328,
2014-07-26,6.0,22.375,10,21.0,1407265.0,5.0,318.191645962586,
2014-07-27,3.0,25.55,12,21.0,1407271.0,1.0,90.1816334935297,
2014-07-27,3.0,25.55,12,21.0,1407272.0,2.0,782.178370436687,
2014-07-27,3.0,25.55,12,21.0,1407273.0,3.0,336.702952875535,
2014-07-27,3.0,25.55,12,21.0,1407274.0,4.0,130.342134846199,
2014-07-27,3.0,25.55,12,21.0,1407275.0,5.0,360.072361763218,
2014-07-28,0.0,24.7625,7,,1407281.0,1.0,157.813837411395,
2014-07-28,0.0,24.7625,7,,1407282.0,2.0,630.170881828104,
2014-07-28,0.0,24.7625,7,,1407283.0,3.0,288.502420604966,
2014-07-28,0.0,24.7625,7,,1407284.0,4.0,68.3374949476673,
2014-07-28,0.0,24.7625,7,,1407285.0,5.0,309.221736704548,
2014-07-29,0.0,25.35,10,,1407291.0,1.0,144.455051194281,
2014-07-29,0.0,25.35,10,,1407292.0,2.0,613.206800202833,
2014-07-29,0.0,25.35,10,,1407293.0,3.0,287.894788588307,
2014-07-29,0.0,25.35,10,,1407294.0,4.0,89.7377834900339,
2014-07-29,0.0,25.35,10,,1407295.0,5.0,324.42755442785,
2014-07-30,6.0,22.925,12,,1407301.0,1.0,137.868369774792,
2014-07-30,6.0,22.925,12,,1407302.0,2.0,621.013463682731,
2014-07-30,6.0,22.925,12,,1407303.0,3.0,322.875881063173,
2014-07-30,6.0,22.925,12,,1407305.0,5.0,315.984826379323,
2014-07-31,3.0,22.4375,12,21.0,1407311.0,1.0,174.333709830106,
2014-07-31,3.0,22.4375,12,21.0,1407312.0,2.0,600.50135887024,
2014-07-31,3.0,22.4375,12,21.0,1407313.0,3.0,309.079343268278,
2014-07-31,3.0,22.4375,12,21.0,1407315.0,5.0,342.682103904377,
2014-08-01,1.0,26.725,8,,1408011.0,1.0,153.966193788182,
2014-08-01,1.0,26.725,8,,1408012.0,2.0,607.946169858661,
2014-08-01,1.0,26.725,8,,1408013.0,3.0,319.500774930285,
2014-08-01,1.0,26.725,8,,1408014.0,4.0,55.4922004171488,
2014-08-01,1.0,26.725,8,,1408015.0,5.0,338.081748886164,
2014-08-02,2.0,26.0875,12,,1408021.0,1.0,189.444073316264,
2014-08-02,2.0,26.0875,12,,1408022.0,2.0,792.653007246797,
2014-08-02,2.0,26.0875,12,,1408023.0,3.0,371.317889627818,
2014-08-02,2.0,26.0875,12,,1408024.0,4.0,71.2444851718065,
2014-08-02,2.0,26.0875,12,,1408025.0,5.0,366.861495444026,
2014-08-03,5.0,23.0875,9,63.0,1408031.0,1.0,75.380692980006,
2014-08-03,5.0,23.0875,9,63.0,1408032.0,2.0,771.25128183175,
2014-08-03,5.0,23.0875,9,63.0,1408033.0,3.0,343.43792282254,
2014-08-03,5.0,23.0875,9,63.0,1408034.0,4.0,100.964636640682,
2014-08-03,5.0,23.0875,9,63.0,1408035.0,5.0,290.009691273793,
2014-08-04,6.0,22.5125,8,,1408041.0,1.0,190.631341627449,
2014-08-04,6.0,22.5125,8,,1408042.0,2.0,698.072698306791,
2014-08-04,6.0,22.5125,8,,1408043.0,3.0,297.367760654552,
2014-08-04,6.0,22.5125,8,,1408044.0,4.0,79.889568584304,
2014-08-04,6.0,22.5125,8,,1408045.0,5.0,316.777899859372,
2014-08-05,5.0,23.0875,10,,1408051.0,1.0,158.481203915988,
2014-08-05,5.0,23.0875,10,,1408052.0,2.0,686.651118672334,
2014-08-05,5.0,23.0875,10,,1408053.0,3.0,368.177763746686,
2014-08-05,5.0,23.0875,10,,1408055.0,5.0,309.373113154504,
2014-08-06,0.0,22.825,10,,1408061.0,1.0,140.003286627353,
2014-08-06,0.0,22.825,10,,1408062.0,2.0,716.477063899978,
2014-08-06,0.0,22.825,10,,1408063.0,3.0,445.601241556296,
2014-08-06,0.0,22.825,10,,1408064.0,4.0,97.1130711484701,
2014-08-06,0.0,22.825,10,,1408065.0,5.0,319.569141755667,
2014-08-07,7.0,20.3125,6,61.0,1408071.0,1.0,172.493580385229,
2014-08-07,7.0,20.3125,6,61.0,1408072.0,2.0,716.105540961349,
2014-08-07,7.0,20.3125,6,61.0,1408073.0,3.0,369.463319760391,
2014-08-07,7.0,20.3125,6,61.0,1408074.0,4.0,47.3199692188423,
2014-08-07,7.0,20.3125,6,61.0,1408075.0,5.0,368.694685994019,
2014-08-08,3.0,22.725,8,,1408081.0,1.0,194.226703064487,
2014-08-08,3.0,22.725,8,,1408082.0,2.0,758.990490310671,
2014-08-08,3.0,22.725,8,,1408083.0,3.0,403.367070559787,
2014-08-08,3.0,22.725,8,,1408085.0,5.0,381.207188610429,
2014-08-09,6.0,20.1,17,61.0,1408091.0,1.0,216.790146013299,
2014-08-09,6.0,20.1,17,61.0,1408092.0,2.0,874.906746085002,
2014-08-09,6.0,20.1,17,61.0,1408093.0,3.0,421.552973897958,
2014-08-09,6.0,20.1,17,61.0,1408095.0,5.0,445.026634851619,
2014-08-10,6.0,23.1,12,,1408101.0,1.0,98.5919510239083,
2014-08-10,6.0,23.1,12,,1408102.0,2.0,745.259273774263,
2014-08-10,6.0,23.1,12,,1408103.0,3.0,361.157964082022,
2014-08-10,6.0,23.1,12,,1408104.0,4.0,151.093936302627,
2014-08-10,6.0,23.1,12,,1408105.0,5.0,381.081855640357,
2014-08-11,4.0,20.075,13,21.0,1408111.0,1.0,186.843287518034,
2014-08-11,4.0,20.075,13,21.0,1408112.0,2.0,653.868277321944,
2014-08-11,4.0,20.075,13,21.0,1408113.0,3.0,333.672393288692,
2014-08-11,4.0,20.075,13,21.0,1408114.0,4.0,91.1963472550968,
2014-08-11,4.0,20.075,13,21.0,1408115.0,5.0,330.315799401244,
2014-08-12,5.0,16.9125,12,95.0,1408121.0,1.0,155.633056469153,
2014-08-12,5.0,16.9125,12,95.0,1408122.0,2.0,664.240810149929,
2014-08-12,5.0,16.9125,12,95.0,1408123.0,3.0,358.729401264242,
2014-08-12,5.0,16.9125,12,95.0,1408124.0,4.0,63.2167591821066,
2014-08-12,5.0,16.9125,12,95.0,1408125.0,5.0,334.42905626527,
2014-08-13,2.0,20.9375,10,,1408131.0,1.0,129.960879412869,
2014-08-13,2.0,20.9375,10,,1408132.0,2.0,677.282564266312,
2014-08-13,2.0,20.9375,10,,1408133.0,3.0,333.616342702918,
2014-08-13,2.0,20.9375,10,,1408134.0,4.0,76.235138727592,
2014-08-13,2.0,20.9375,10,,1408135.0,5.0,410.801127074541,
2014-08-14,7.0,18.05,10,65.0,1408141.0,1.0,162.312059256018,
2014-08-14,7.0,18.05,10,65.0,1408142.0,2.0,678.815717852276,
2014-08-14,7.0,18.05,10,65.0,1408143.0,3.0,339.910400493007,
2014-08-14,7.0,18.05,10,65.0,1408144.0,4.0,57.2280256624507,
2014-08-14,7.0,18.05,10,65.0,1408145.0,5.0,355.666119942456,
2014-08-15,6.0,18.3625,8,61.0,1408151.0,1.0,232.668688554884,
2014-08-15,6.0,18.3625,8,61.0,1408152.0,2.0,693.284904927365,
2014-08-15,6.0,18.3625,8,61.0,1408153.0,3.0,335.82007347829,
2014-08-15,6.0,18.3625,8,61.0,1408154.0,4.0,87.458687582647,
2014-08-15,6.0,18.3625,8,61.0,1408155.0,5.0,387.526085659007,
2014-08-16,6.0,17.2,15,61.0,1408161.0,1.0,229.321098599377,
2014-08-16,6.0,17.2,15,61.0,1408162.0,2.0,799.707903247338,
2014-08-16,6.0,17.2,15,61.0,1408163.0,3.0,398.439701504847,
2014-08-16,6.0,17.2,15,61.0,1408164.0,4.0,72.4171950384352,
2014-08-16,6.0,17.2,15,61.0,1408165.0,5.0,434.075054526158,
2014-08-17,7.0,15.65,13,61.0,,,,
2014-08-18,6.0,15.2,15,61.0,1408181.0,1.0,204.943578961263,
2014-08-18,6.0,15.2,15,61.0,1408182.0,2.0,764.810921387808,
2014-08-18,6.0,15.2,15,61.0,1408183.0,3.0,452.006265844125,
2014-08-18,6.0,15.2,15,61.0,1408184.0,4.0,142.146441343042,
2014-08-18,6.0,15.2,15,61.0,1408185.0,5.0,556.679926797148,
2014-08-19,6.0,14.0875,12,61.0,1408191.0,1.0,157.516513226105,
2014-08-19,6.0,14.0875,12,61.0,1408192.0,2.0,628.966445772187,
2014-08-19,6.0,14.0875,12,61.0,1408193.0,3.0,292.31803993042,
2014-08-19,6.0,14.0875,12,61.0,1408194.0,4.0,57.8173464999656,
2014-08-19,6.0,14.0875,12,61.0,1408195.0,5.0,346.554678770709,
2014-08-20,5.0,15.675,17,21.0,1408201.0,1.0,175.194857952978,
2014-08-20,5.0,15.675,17,21.0,1408202.0,2.0,643.938175647555,
2014-08-20,5.0,15.675,17,21.0,1408203.0,3.0,266.702414649788,
2014-08-20,5.0,15.675,17,21.0,1408204.0,4.0,79.2795151180945,
2014-08-20,5.0,15.675,17,21.0,1408205.0,5.0,357.682821176506,
2014-08-21,5.0,16.2625,11,21.0,1408211.0,1.0,177.59614021373,
2014-08-21,5.0,16.2625,11,21.0,1408212.0,2.0,619.405496973352,
2014-08-21,5.0,16.2625,11,21.0,1408213.0,3.0,328.98244802647,
2014-08-21,5.0,16.2625,11,21.0,1408214.0,4.0,129.380176748505,
2014-08-21,5.0,16.2625,11,21.0,1408215.0,5.0,344.591031316145,
2014-08-22,7.0,16.325,12,61.0,1408221.0,1.0,196.422158119718,
2014-08-22,7.0,16.325,12,61.0,1408222.0,2.0,648.097075152002,
2014-08-22,7.0,16.325,12,61.0,1408223.0,3.0,327.903442796523,
2014-08-22,7.0,16.325,12,61.0,1408224.0,4.0,141.593761741229,
2014-08-22,7.0,16.325,12,61.0,1408225.0,5.0,379.972535118436,
2014-08-23,4.0,15.9875,11,21.0,1408231.0,1.0,226.633053661476,
2014-08-23,4.0,15.9875,11,21.0,1408232.0,2.0,811.164148879375,
2014-08-23,4.0,15.9875,11,21.0,1408233.0,3.0,436.061018707048,
2014-08-23,4.0,15.9875,11,21.0,1408234.0,4.0,83.6088309577645,
2014-08-23,4.0,15.9875,11,21.0,1408235.0,5.0,417.463006841929,
2014-08-24,3.0,16.3125,20,21.0,1408241.0,1.0,151.925968486667,
2014-08-24,3.0,16.3125,20,21.0,1408242.0,2.0,861.503164156281,
2014-08-24,3.0,16.3125,20,21.0,1408243.0,3.0,363.974117037647,
2014-08-24,3.0,16.3125,20,21.0,1408244.0,4.0,153.573168857594,
2014-08-24,3.0,16.3125,20,21.0,1408245.0,5.0,458.285490286472,
2014-08-25,5.0,14.7875,13,65.0,1408251.0,1.0,202.245341655226,
2014-08-25,5.0,14.7875,13,65.0,1408252.0,2.0,453.730646773893,
2014-08-25,5.0,14.7875,13,65.0,1408253.0,3.0,253.32067905636,
2014-08-25,5.0,14.7875,13,65.0,1408254.0,4.0,86.6579211950299,
2014-08-25,5.0,14.7875,13,65.0,1408255.0,5.0,261.569599386496,
2014-08-26,3.0,17.325,7,,1408261.0,1.0,143.842260185182,
2014-08-26,3.0,17.325,7,,1408262.0,2.0,468.647046949547,
2014-08-26,3.0,17.325,7,,1408263.0,3.0,212.353122239622,
2014-08-26,3.0,17.325,7,,1408264.0,4.0,64.7300809868511,
2014-08-26,3.0,17.325,7,,1408265.0,5.0,297.826898355689,
2014-08-27,1.0,19.875,9,,1408271.0,1.0,141.124540763453,
2014-08-27,1.0,19.875,9,,1408272.0,2.0,552.631235154782,
2014-08-27,1.0,19.875,9,,1408273.0,3.0,203.47656887381,
2014-08-27,1.0,19.875,9,,1408274.0,4.0,91.7596012818803,
2014-08-27,1.0,19.875,9,,1408275.0,5.0,357.732101208972,
2014-08-28,0.0,19.75,9,0.0,1408281.0,1.0,147.59794847913,
2014-08-28,0.0,19.75,9,0.0,1408282.0,2.0,531.716288092032,
2014-08-28,0.0,19.75,9,0.0,1408283.0,3.0,251.865349600569,
2014-08-28,0.0,19.75,9,0.0,1408284.0,4.0,62.5912389709587,
2014-08-28,0.0,19.75,9,0.0,1408285.0,5.0,279.80996962599,
2014-08-29,5.0,19.125,12,63.0,1408291.0,1.0,119.001507763099,
2014-08-29,5.0,19.125,12,63.0,1408292.0,2.0,523.697281303577,
2014-08-29,5.0,19.125,12,63.0,1408293.0,3.0,256.780128275747,
2014-08-29,5.0,19.125,12,63.0,1408294.0,4.0,82.0627400312176,
2014-08-29,5.0,19.125,12,63.0,1408295.0,5.0,287.276593971779,
2014-08-30,7.0,17.75,9,61.0,1408301.0,1.0,162.81504486744,
2014-08-30,7.0,17.75,9,61.0,1408302.0,2.0,663.358329683797,
2014-08-30,7.0,17.75,9,61.0,1408303.0,3.0,295.555330754378,
2014-08-30,7.0,17.75,9,61.0,1408304.0,4.0,73.6875276947211,
2014-08-30,7.0,17.75,9,61.0,1408305.0,5.0,308.207385097927,
2014-08-31,7.0,16.375,8,21.0,1408311.0,1.0,136.994199378168,
2014-08-31,7.0,16.375,8,21.0,1408312.0,2.0,636.485647070072,
2014-08-31,7.0,16.375,8,21.0,1408313.0,3.0,253.800184477715,
2014-08-31,7.0,16.375,8,21.0,1408314.0,4.0,173.204821790261,
2014-08-31,7.0,16.375,8,21.0,1408315.0,5.0,399.571169014924,
2014-09-01,7.0,17.875,12,61.0,1409011.0,1.0,192.583927536972,
2014-09-01,7.0,17.875,12,61.0,1409012.0,2.0,482.354587353566,
2014-09-01,7.0,17.875,12,61.0,1409013.0,3.0,226.543273328489,
2014-09-01,7.0,17.875,12,61.0,1409015.0,5.0,295.524396420605,
2014-09-02,2.0,18.375,13,,1409021.0,1.0,93.4032112729648,
2014-09-02,2.0,18.375,13,,1409022.0,2.0,458.402237519055,
2014-09-02,2.0,18.375,13,,1409023.0,3.0,240.285480333537,
2014-09-02,2.0,18.375,13,,1409024.0,4.0,57.3142573687701,
2014-09-02,2.0,18.375,13,,1409025.0,5.0,288.614038229533,
2014-09-03,2.0,18.75,13,,1409031.0,1.0,128.100882145258,
2014-09-03,2.0,18.75,13,,1409032.0,2.0,472.100194205842,
2014-09-03,2.0,18.75,13,,1409033.0,3.0,234.738745605959,
2014-09-03,2.0,18.75,13,,1409034.0,4.0,87.8687082235248,
2014-09-03,2.0,18.75,13,,1409035.0,5.0,318.657254851078,
2014-09-04,0.0,20.0,15,,1409041.0,1.0,118.732274802375,
2014-09-04,0.0,20.0,15,,1409042.0,2.0,450.131647250312,
2014-09-04,0.0,20.0,15,,1409043.0,3.0,223.143360976669,
2014-09-04,0.0,20.0,15,,1409044.0,4.0,72.2598802255058,
2014-09-04,0.0,20.0,15,,1409045.0,5.0,375.152423879348,
2014-09-05,2.0,21.375,10,,1409051.0,1.0,168.798990410438,
2014-09-05,2.0,21.375,10,,1409052.0,2.0,486.120366811752,
2014-09-05,2.0,21.375,10,,1409053.0,3.0,207.795889822214,
2014-09-05,2.0,21.375,10,,1409054.0,4.0,100.039080697173,
2014-09-05,2.0,21.375,10,,1409055.0,5.0,414.188447957927,
2014-09-06,2.0,24.0,5,,1409061.0,1.0,165.47761720592,
2014-09-06,2.0,24.0,5,,1409062.0,2.0,631.796059601553,
2014-09-06,2.0,24.0,5,,1409063.0,3.0,250.55328368274,
2014-09-06,2.0,24.0,5,,1409064.0,4.0,81.5506858317984,
2014-09-06,2.0,24.0,5,,1409065.0,5.0,379.478163301917,
2014-09-07,5.0,20.0,6,21.0,1409071.0,1.0,48.9648440975496,
2014-09-07,5.0,20.0,6,21.0,1409072.0,2.0,611.729474874284,
2014-09-07,5.0,20.0,6,21.0,1409073.0,3.0,268.503120177705,
2014-09-07,5.0,20.0,6,21.0,1409074.0,4.0,121.70644713533,
2014-09-07,5.0,20.0,6,21.0,1409075.0,5.0,305.32143010071,
2014-09-08,4.0,17.375,12,21.0,1409081.0,1.0,177.361261107402,
2014-09-08,4.0,17.375,12,21.0,1409082.0,2.0,362.94350360382,
2014-09-08,4.0,17.375,12,21.0,1409083.0,3.0,181.481306520206,
2014-09-08,4.0,17.375,12,21.0,1409084.0,4.0,76.831488372097,
2014-09-08,4.0,17.375,12,21.0,1409085.0,5.0,235.073802916373,
2014-09-09,6.0,17.125,16,63.0,1409091.0,1.0,128.017374563252,
2014-09-09,6.0,17.125,16,63.0,1409092.0,2.0,417.309647321288,
2014-09-09,6.0,17.125,16,63.0,1409093.0,3.0,194.812556589498,
2014-09-09,6.0,17.125,16,63.0,1409094.0,4.0,44.9555309113161,
2014-09-09,6.0,17.125,16,63.0,1409095.0,5.0,293.590296834253,
2014-09-10,2.0,18.625,12,,1409101.0,1.0,173.546299647139,
2014-09-10,2.0,18.625,12,,1409102.0,2.0,400.83119972293,
2014-09-10,2.0,18.625,12,,1409103.0,3.0,166.415961416606,
2014-09-10,2.0,18.625,12,,1409105.0,5.0,300.968840698784,
2014-09-11,4.0,17.375,13,,1409111.0,1.0,165.169051552497,
2014-09-11,4.0,17.375,13,,1409112.0,2.0,438.949019339398,
2014-09-11,4.0,17.375,13,,1409113.0,3.0,160.69566581164,
2014-09-11,4.0,17.375,13,,1409114.0,4.0,85.1686827007037,
2014-09-11,4.0,17.375,13,,1409115.0,5.0,279.576229303086,
2014-09-12,1.0,18.25,11,,1409121.0,1.0,130.3659563908,
2014-09-12,1.0,18.25,11,,1409122.0,2.0,394.097063724273,
2014-09-12,1.0,18.25,11,,1409123.0,3.0,163.496291050293,
